,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,duration
1102,-11,-11,-11,-11,-10,-10,-10,-10,-6,-6,-6,-6,-6,-6,-6,-6,-2,-2,-2,-2,7,7,7,7,-1,-1,-1,-1,-8,-8,-8,-8,-18,-18,-18,-18,-24,-24,-24,-24,-26,-26,-26,-26,-18,-18,-18,-18,-24,-24,-24,-24,-16,-16,-16,-16,-10,-10,-10,-10,-22,-22,-22,-22,-19,-19,-19,-19,-24,-24,-24,-24,-28,-28,-28,-28,-29,-29,-29,-29,-24,-24,-24,-24,-24,-24,-24,-24,-12,-12,-12,-12,-19,-19,-19,-19,-18,-18,-18,-18,25
1103,-4,-4,-4,-4,-3,-3,-3,-3,6,6,6,6,-6,-6,-6,-6,-6,-6,-6,-6,-12,-12,-12,-12,-1,-1,-1,-1,6,6,6,6,7,7,7,7,0,0,0,0,11,11,11,11,-1,-1,-1,-1,-5,-5,-5,-5,-9,-9,-9,-9,-1,-1,-1,-1,11,11,11,11,6,6,6,6,-1,-1,-1,-1,-12,-12,-12,-12,-10,-10,-10,-10,0,0,0,0,6,6,6,6,2,2,2,2,-10,-10,-10,-10,-21,-21,-21,-21,25
1104,-1,-1,-1,-1,6,6,6,6,10,10,10,10,22,22,22,22,10,10,10,10,10,10,10,10,11,11,11,11,17,17,17,17,18,18,18,18,20,20,20,20,13,13,13,13,24,24,24,24,34,34,34,34,28,28,28,28,27,27,27,27,38,38,38,38,43,43,43,43,40,40,40,40,46,46,46,46,54,54,54,54,54,54,54,54,65,65,65,65,67,67,67,67,67,67,67,67,69,69,69,69,25
1105,0,0,0,0,1,1,1,1,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-1,-1,-9,-9,-9,-9,-8,-8,-8,-8,1,1,1,1,13,13,13,13,8,8,8,8,-4,-4,-4,-4,5,5,5,5,-5,-5,-5,-5,-9,-9,-9,-9,-3,-3,-3,-3,-14,-14,-14,-14,-12,-12,-12,-12,-6,-6,-6,-6,-13,-13,-13,-13,-14,-14,-14,-14,-2,-2,-2,-2,-2,-2,-2,-2,-7,-7,-7,-7,-11,-11,-11,-11,-9,-9,-9,-9,25
1106,-8,-8,-8,-8,4,4,4,4,13,13,13,13,14,14,14,14,10,10,10,10,17,17,17,17,28,28,28,28,20,20,20,20,25,25,25,25,35,35,35,35,44,44,44,44,48,48,48,48,60,60,60,60,50,50,50,50,54,54,54,54,63,63,63,63,52,52,52,52,62,62,62,62,59,59,59,59,53,53,53,53,44,44,44,44,42,42,42,42,39,39,39,39,51,51,51,51,47,47,47,47,25
1107,2,2,2,2,-8,-8,-8,-8,0,0,0,0,8,8,8,8,14,14,14,14,5,5,5,5,1,1,1,1,-7,-7,-7,-7,-19,-19,-19,-19,-21,-21,-21,-21,-28,-28,-28,-28,-35,-35,-35,-35,-36,-36,-36,-36,-42,-42,-42,-42,-52,-52,-52,-52,-52,-52,-52,-52,-43,-43,-43,-43,-42,-42,-42,-42,-31,-31,-31,-31,-38,-38,-38,-38,-46,-46,-46,-46,-57,-57,-57,-57,-51,-51,-51,-51,-40,-40,-40,-40,-32,-32,-32,-32,25
1108,12,12,12,12,2,2,2,2,-9,-9,-9,-9,-2,-2,-2,-2,-14,-14,-14,-14,-25,-25,-25,-25,-32,-32,-32,-32,-41,-41,-41,-41,-47,-47,-47,-47,-41,-41,-41,-41,-53,-53,-53,-53,-49,-49,-49,-49,-38,-38,-38,-38,-31,-31,-31,-31,-20,-20,-20,-20,-20,-20,-20,-20,-21,-21,-21,-21,-23,-23,-23,-23,-23,-23,-23,-23,-26,-26,-26,-26,-25,-25,-25,-25,-24,-24,-24,-24,-29,-29,-29,-29,-36,-36,-36,-36,-34,-34,-34,-34,25
1109,-7,-7,-7,-7,0,0,0,0,5,5,5,5,-1,-1,-1,-1,-2,-2,-2,-2,8,8,8,8,0,0,0,0,-8,-8,-8,-8,4,4,4,4,4,4,4,4,14,14,14,14,5,5,5,5,11,11,11,11,14,14,14,14,26,26,26,26,26,26,26,26,21,21,21,21,20,20,20,20,16,16,16,16,10,10,10,10,19,19,19,19,20,20,20,20,29,29,29,29,35,35,35,35,38,38,38,38,25
1110,1,1,1,1,-3,-3,-3,-3,9,9,9,9,1,1,1,1,-3,-3,-3,-3,-9,-9,-9,-9,-2,-2,-2,-2,-1,-1,-1,-1,5,5,5,5,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-4,-4,-4,-4,1,1,1,1,-10,-10,-10,-10,-19,-19,-19,-19,-21,-21,-21,-21,-12,-12,-12,-12,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,4,4,4,1,1,1,1,-4,-4,-4,-4,3,3,3,3,25
1111,-5,-5,-5,-5,5,5,5,5,16,16,16,16,25,25,25,25,16,16,16,16,17,17,17,17,27,27,27,27,21,21,21,21,17,17,17,17,8,8,8,8,7,7,7,7,1,1,1,1,7,7,7,7,16,16,16,16,28,28,28,28,24,24,24,24,16,16,16,16,27,27,27,27,25,25,25,25,25,25,25,25,21,21,21,21,14,14,14,14,19,19,19,19,26,26,26,26,29,29,29,29,25
1112,-9,-9,-9,-9,3,3,3,3,8,8,8,8,11,11,11,11,19,19,19,19,11,11,11,11,22,22,22,22,32,32,32,32,20,20,20,20,24,24,24,24,19,19,19,19,10,10,10,10,0,0,0,0,12,12,12,12,6,6,6,6,4,4,4,4,-6,-6,-6,-6,-13,-13,-13,-13,-12,-12,-12,-12,-16,-16,-16,-16,-20,-20,-20,-20,-13,-13,-13,-13,-5,-5,-5,-5,1,1,1,1,2,2,2,2,25
1113,-5,-5,-5,-5,-1,-1,-1,-1,-7,-7,-7,-7,-4,-4,-4,-4,-11,-11,-11,-11,-16,-16,-16,-16,-23,-23,-23,-23,-19,-19,-19,-19,-19,-19,-19,-19,-9,-9,-9,-9,-12,-12,-12,-12,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-22,-22,-22,-22,-23,-23,-23,-23,-30,-30,-30,-30,-21,-21,-21,-21,-20,-20,-20,-20,-21,-21,-21,-21,-30,-30,-30,-30,-28,-28,-28,-28,-21,-21,-21,-21,-17,-17,-17,-17,-19,-19,-19,-19,25
1114,-4,-4,-4,-4,-15,-15,-15,-15,-13,-13,-13,-13,-14,-14,-14,-14,-8,-8,-8,-8,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-11,-11,-11,-11,-15,-15,-15,-15,-12,-12,-12,-12,-3,-3,-3,-3,9,9,9,9,5,5,5,5,0,0,0,0,11,11,11,11,19,19,19,19,10,10,10,10,3,3,3,3,-2,-2,-2,-2,-4,-4,-4,-4,-7,-7,-7,-7,-1,-1,-1,-1,-7,-7,-7,-7,-6,-6,-6,-6,25
1115,-7,-7,-7,-7,1,1,1,1,-4,-4,-4,-4,3,3,3,3,2,2,2,2,-2,-2,-2,-2,6,6,6,6,2,2,2,2,-1,-1,-1,-1,7,7,7,7,4,4,4,4,-6,-6,-6,-6,-18,-18,-18,-18,-13,-13,-13,-13,-17,-17,-17,-17,-21,-21,-21,-21,-26,-26,-26,-26,-31,-31,-31,-31,-25,-25,-25,-25,-26,-26,-26,-26,-31,-31,-31,-31,-40,-40,-40,-40,-34,-34,-34,-34,-33,-33,-33,-33,-25,-25,-25,-25,25
1116,10,10,10,10,0,0,0,0,-12,-12,-12,-12,-21,-21,-21,-21,-17,-17,-17,-17,-8,-8,-8,-8,1,1,1,1,2,2,2,2,-7,-7,-7,-7,-2,-2,-2,-2,2,2,2,2,5,5,5,5,3,3,3,3,-2,-2,-2,-2,-12,-12,-12,-12,-14,-14,-14,-14,-17,-17,-17,-17,-22,-22,-22,-22,-24,-24,-24,-24,-29,-29,-29,-29,-21,-21,-21,-21,-27,-27,-27,-27,-37,-37,-37,-37,-45,-45,-45,-45,-47,-47,-47,-47,25
1117,-4,-4,-4,-4,-11,-11,-11,-11,-9,-9,-9,-9,-16,-16,-16,-16,-16,-16,-16,-16,-17,-17,-17,-17,-27,-27,-27,-27,-17,-17,-17,-17,-9,-9,-9,-9,-10,-10,-10,-10,-16,-16,-16,-16,-16,-16,-16,-16,-23,-23,-23,-23,-30,-30,-30,-30,-37,-37,-37,-37,-49,-49,-49,-49,-53,-53,-53,-53,-44,-44,-44,-44,-53,-53,-53,-53,-56,-56,-56,-56,-58,-58,-58,-58,-66,-66,-66,-66,-69,-69,-69,-69,-72,-72,-72,-72,-78,-78,-78,-78,25
1118,-10,-10,-10,-10,-6,-6,-6,-6,-10,-10,-10,-10,0,0,0,0,-10,-10,-10,-10,-4,-4,-4,-4,3,3,3,3,3,3,3,3,12,12,12,12,7,7,7,7,-1,-1,-1,-1,-11,-11,-11,-11,-15,-15,-15,-15,-8,-8,-8,-8,4,4,4,4,11,11,11,11,13,13,13,13,6,6,6,6,9,9,9,9,7,7,7,7,-4,-4,-4,-4,8,8,8,8,15,15,15,15,9,9,9,9,21,21,21,21,25
1119,11,11,11,11,16,16,16,16,18,18,18,18,25,25,25,25,21,21,21,21,24,24,24,24,15,15,15,15,26,26,26,26,31,31,31,31,20,20,20,20,29,29,29,29,40,40,40,40,45,45,45,45,51,51,51,51,41,41,41,41,35,35,35,35,36,36,36,36,24,24,24,24,16,16,16,16,9,9,9,9,14,14,14,14,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,25
1120,-10,-10,-10,-10,-11,-11,-11,-11,-14,-14,-14,-14,-5,-5,-5,-5,7,7,7,7,-4,-4,-4,-4,-16,-16,-16,-16,-15,-15,-15,-15,-12,-12,-12,-12,-18,-18,-18,-18,-19,-19,-19,-19,-29,-29,-29,-29,-38,-38,-38,-38,-30,-30,-30,-30,-35,-35,-35,-35,-30,-30,-30,-30,-27,-27,-27,-27,-18,-18,-18,-18,-15,-15,-15,-15,-21,-21,-21,-21,-23,-23,-23,-23,-11,-11,-11,-11,-12,-12,-12,-12,-21,-21,-21,-21,-26,-26,-26,-26,25
1121,4,4,4,4,8,8,8,8,-1,-1,-1,-1,-13,-13,-13,-13,-15,-15,-15,-15,-13,-13,-13,-13,-12,-12,-12,-12,-8,-8,-8,-8,0,0,0,0,-9,-9,-9,-9,-2,-2,-2,-2,-12,-12,-12,-12,-8,-8,-8,-8,-11,-11,-11,-11,-16,-16,-16,-16,-7,-7,-7,-7,-13,-13,-13,-13,-4,-4,-4,-4,-2,-2,-2,-2,-8,-8,-8,-8,-20,-20,-20,-20,-29,-29,-29,-29,-37,-37,-37,-37,-36,-36,-36,-36,-37,-37,-37,-37,25
1122,12,12,12,12,14,14,14,14,24,24,24,24,35,35,35,35,46,46,46,46,43,43,43,43,41,41,41,41,50,50,50,50,61,61,61,61,65,65,65,65,72,72,72,72,80,80,80,80,86,86,86,86,89,89,89,89,85,85,85,85,81,81,81,81,80,80,80,80,79,79,79,79,89,89,89,89,96,96,96,96,88,88,88,88,84,84,84,84,79,79,79,79,71,71,71,71,61,61,61,61,25
1123,5,5,5,5,13,13,13,13,25,25,25,25,35,35,35,35,43,43,43,43,51,51,51,51,43,43,43,43,52,52,52,52,54,54,54,54,63,63,63,63,51,51,51,51,59,59,59,59,59,59,59,59,53,53,53,53,50,50,50,50,41,41,41,41,40,40,40,40,48,48,48,48,39,39,39,39,28,28,28,28,29,29,29,29,24,24,24,24,31,31,31,31,43,43,43,43,48,48,48,48,25
1124,-10,-10,-10,-10,-2,-2,-2,-2,4,4,4,4,-1,-1,-1,-1,-6,-6,-6,-6,-15,-15,-15,-15,-10,-10,-10,-10,-22,-22,-22,-22,-18,-18,-18,-18,-15,-15,-15,-15,-19,-19,-19,-19,-30,-30,-30,-30,-29,-29,-29,-29,-30,-30,-30,-30,-21,-21,-21,-21,-24,-24,-24,-24,-20,-20,-20,-20,-10,-10,-10,-10,-18,-18,-18,-18,-16,-16,-16,-16,-21,-21,-21,-21,-29,-29,-29,-29,-39,-39,-39,-39,-50,-50,-50,-50,-57,-57,-57,-57,25
1125,1,1,1,1,5,5,5,5,3,3,3,3,-1,-1,-1,-1,-3,-3,-3,-3,-9,-9,-9,-9,-20,-20,-20,-20,-17,-17,-17,-17,-29,-29,-29,-29,-18,-18,-18,-18,-22,-22,-22,-22,-33,-33,-33,-33,-40,-40,-40,-40,-45,-45,-45,-45,-53,-53,-53,-53,-61,-61,-61,-61,-68,-68,-68,-68,-67,-67,-67,-67,-70,-70,-70,-70,-59,-59,-59,-59,-57,-57,-57,-57,-46,-46,-46,-46,-50,-50,-50,-50,-57,-57,-57,-57,-62,-62,-62,-62,25
1126,-3,-3,-3,-3,9,9,9,9,15,15,15,15,7,7,7,7,10,10,10,10,4,4,4,4,9,9,9,9,11,11,11,11,11,11,11,11,16,16,16,16,27,27,27,27,32,32,32,32,41,41,41,41,45,45,45,45,47,47,47,47,53,53,53,53,60,60,60,60,49,49,49,49,61,61,61,61,68,68,68,68,59,59,59,59,63,63,63,63,57,57,57,57,68,68,68,68,79,79,79,79,25
1127,4,4,4,4,4,4,4,4,14,14,14,14,23,23,23,23,11,11,11,11,7,7,7,7,3,3,3,3,15,15,15,15,14,14,14,14,9,9,9,9,4,4,4,4,-2,-2,-2,-2,-8,-8,-8,-8,-16,-16,-16,-16,-26,-26,-26,-26,-31,-31,-31,-31,-22,-22,-22,-22,-12,-12,-12,-12,-15,-15,-15,-15,-18,-18,-18,-18,-7,-7,-7,-7,4,4,4,4,16,16,16,16,11,11,11,11,1,1,1,1,25
1128,12,12,12,12,13,13,13,13,20,20,20,20,21,21,21,21,11,11,11,11,0,0,0,0,-4,-4,-4,-4,2,2,2,2,4,4,4,4,-5,-5,-5,-5,-2,-2,-2,-2,8,8,8,8,14,14,14,14,11,11,11,11,11,11,11,11,3,3,3,3,5,5,5,5,2,2,2,2,-4,-4,-4,-4,-14,-14,-14,-14,-17,-17,-17,-17,-26,-26,-26,-26,-29,-29,-29,-29,-41,-41,-41,-41,-31,-31,-31,-31,25
1129,0,0,0,0,6,6,6,6,-2,-2,-2,-2,-13,-13,-13,-13,-9,-9,-9,-9,-3,-3,-3,-3,-4,-4,-4,-4,2,2,2,2,11,11,11,11,6,6,6,6,1,1,1,1,-5,-5,-5,-5,-15,-15,-15,-15,-27,-27,-27,-27,-24,-24,-24,-24,-35,-35,-35,-35,-24,-24,-24,-24,-22,-22,-22,-22,-16,-16,-16,-16,-14,-14,-14,-14,-26,-26,-26,-26,-29,-29,-29,-29,-26,-26,-26,-26,-37,-37,-37,-37,-32,-32,-32,-32,25
1130,-2,-2,-2,-2,-14,-14,-14,-14,-17,-17,-17,-17,-5,-5,-5,-5,-13,-13,-13,-13,-14,-14,-14,-14,-5,-5,-5,-5,1,1,1,1,-10,-10,-10,-10,-10,-10,-10,-10,-2,-2,-2,-2,8,8,8,8,11,11,11,11,15,15,15,15,21,21,21,21,28,28,28,28,31,31,31,31,27,27,27,27,21,21,21,21,12,12,12,12,2,2,2,2,4,4,4,4,6,6,6,6,17,17,17,17,9,9,9,9,25
1131,5,5,5,5,3,3,3,3,-4,-4,-4,-4,-8,-8,-8,-8,-4,-4,-4,-4,0,0,0,0,-11,-11,-11,-11,-8,-8,-8,-8,1,1,1,1,10,10,10,10,2,2,2,2,-9,-9,-9,-9,-19,-19,-19,-19,-22,-22,-22,-22,-33,-33,-33,-33,-22,-22,-22,-22,-33,-33,-33,-33,-45,-45,-45,-45,-34,-34,-34,-34,-30,-30,-30,-30,-23,-23,-23,-23,-21,-21,-21,-21,-13,-13,-13,-13,-3,-3,-3,-3,-8,-8,-8,-8,25
1132,8,8,8,8,9,9,9,9,3,3,3,3,-4,-4,-4,-4,-4,-4,-4,-4,-9,-9,-9,-9,-3,-3,-3,-3,-5,-5,-5,-5,-2,-2,-2,-2,-2,-2,-2,-2,7,7,7,7,9,9,9,9,0,0,0,0,-12,-12,-12,-12,-18,-18,-18,-18,-13,-13,-13,-13,-4,-4,-4,-4,-9,-9,-9,-9,-20,-20,-20,-20,-10,-10,-10,-10,-5,-5,-5,-5,1,1,1,1,-10,-10,-10,-10,-19,-19,-19,-19,-30,-30,-30,-30,25
1133,6,6,6,6,13,13,13,13,15,15,15,15,24,24,24,24,28,28,28,28,27,27,27,27,34,34,34,34,30,30,30,30,24,24,24,24,28,28,28,28,20,20,20,20,16,16,16,16,8,8,8,8,5,5,5,5,9,9,9,9,16,16,16,16,20,20,20,20,20,20,20,20,11,11,11,11,16,16,16,16,24,24,24,24,16,16,16,16,8,8,8,8,1,1,1,1,-7,-7,-7,-7,25
1134,-8,-8,-8,-8,1,1,1,1,-11,-11,-11,-11,-21,-21,-21,-21,-29,-29,-29,-29,-32,-32,-32,-32,-34,-34,-34,-34,-37,-37,-37,-37,-33,-33,-33,-33,-37,-37,-37,-37,-33,-33,-33,-33,-35,-35,-35,-35,-46,-46,-46,-46,-36,-36,-36,-36,-40,-40,-40,-40,-38,-38,-38,-38,-28,-28,-28,-28,-33,-33,-33,-33,-34,-34,-34,-34,-45,-45,-45,-45,-46,-46,-46,-46,-56,-56,-56,-56,-56,-56,-56,-56,-64,-64,-64,-64,-56,-56,-56,-56,25
1135,7,7,7,7,11,11,11,11,21,21,21,21,9,9,9,9,7,7,7,7,-5,-5,-5,-5,-9,-9,-9,-9,-4,-4,-4,-4,-4,-4,-4,-4,-9,-9,-9,-9,-16,-16,-16,-16,-27,-27,-27,-27,-17,-17,-17,-17,-26,-26,-26,-26,-16,-16,-16,-16,-25,-25,-25,-25,-17,-17,-17,-17,-16,-16,-16,-16,-24,-24,-24,-24,-28,-28,-28,-28,-19,-19,-19,-19,-13,-13,-13,-13,-8,-8,-8,-8,-4,-4,-4,-4,-3,-3,-3,-3,25
1136,12,12,12,12,17,17,17,17,20,20,20,20,17,17,17,17,11,11,11,11,23,23,23,23,25,25,25,25,30,30,30,30,21,21,21,21,19,19,19,19,25,25,25,25,26,26,26,26,15,15,15,15,25,25,25,25,31,31,31,31,24,24,24,24,32,32,32,32,31,31,31,31,35,35,35,35,29,29,29,29,30,30,30,30,26,26,26,26,17,17,17,17,26,26,26,26,21,21,21,21,25
1137,-3,-3,-3,-3,-2,-2,-2,-2,10,10,10,10,22,22,22,22,28,28,28,28,23,23,23,23,28,28,28,28,36,36,36,36,42,42,42,42,32,32,32,32,24,24,24,24,26,26,26,26,26,26,26,26,21,21,21,21,30,30,30,30,41,41,41,41,34,34,34,34,29,29,29,29,34,34,34,34,23,23,23,23,26,26,26,26,30,30,30,30,27,27,27,27,17,17,17,17,11,11,11,11,25
1138,7,7,7,7,13,13,13,13,9,9,9,9,1,1,1,1,-2,-2,-2,-2,0,0,0,0,-6,-6,-6,-6,-11,-11,-11,-11,-17,-17,-17,-17,-10,-10,-10,-10,-4,-4,-4,-4,-5,-5,-5,-5,-11,-11,-11,-11,-13,-13,-13,-13,-20,-20,-20,-20,-29,-29,-29,-29,-40,-40,-40,-40,-44,-44,-44,-44,-35,-35,-35,-35,-38,-38,-38,-38,-50,-50,-50,-50,-50,-50,-50,-50,-58,-58,-58,-58,-54,-54,-54,-54,-64,-64,-64,-64,25
1139,1,1,1,1,0,0,0,0,7,7,7,7,-1,-1,-1,-1,-13,-13,-13,-13,-13,-13,-13,-13,-24,-24,-24,-24,-30,-30,-30,-30,-19,-19,-19,-19,-25,-25,-25,-25,-23,-23,-23,-23,-16,-16,-16,-16,-22,-22,-22,-22,-21,-21,-21,-21,-33,-33,-33,-33,-28,-28,-28,-28,-33,-33,-33,-33,-45,-45,-45,-45,-55,-55,-55,-55,-67,-67,-67,-67,-68,-68,-68,-68,-60,-60,-60,-60,-55,-55,-55,-55,-49,-49,-49,-49,-47,-47,-47,-47,25
1140,12,12,12,12,6,6,6,6,11,11,11,11,8,8,8,8,18,18,18,18,30,30,30,30,27,27,27,27,30,30,30,30,19,19,19,19,7,7,7,7,4,4,4,4,2,2,2,2,13,13,13,13,4,4,4,4,-1,-1,-1,-1,0,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,2,2,12,12,12,12,13,13,13,13,9,9,9,9,19,19,19,19,17,17,17,17,25
1141,4,4,4,4,1,1,1,1,-9,-9,-9,-9,-8,-8,-8,-8,2,2,2,2,1,1,1,1,5,5,5,5,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-15,-15,-15,-15,-14,-14,-14,-14,-11,-11,-11,-11,-7,-7,-7,-7,-8,-8,-8,-8,-20,-20,-20,-20,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-30,-30,-30,-30,-25,-25,-25,-25,-26,-26,-26,-26,-33,-33,-33,-33,-40,-40,-40,-40,-47,-47,-47,-47,25
1142,6,6,6,6,6,6,6,6,-1,-1,-1,-1,8,8,8,8,-2,-2,-2,-2,8,8,8,8,19,19,19,19,14,14,14,14,26,26,26,26,27,27,27,27,24,24,24,24,35,35,35,35,40,40,40,40,33,33,33,33,40,40,40,40,39,39,39,39,35,35,35,35,26,26,26,26,26,26,26,26,14,14,14,14,15,15,15,15,19,19,19,19,17,17,17,17,24,24,24,24,29,29,29,29,25
1143,4,4,4,4,-1,-1,-1,-1,0,0,0,0,-10,-10,-10,-10,0,0,0,0,-5,-5,-5,-5,4,4,4,4,-4,-4,-4,-4,4,4,4,4,-8,-8,-8,-8,-11,-11,-11,-11,-7,-7,-7,-7,-19,-19,-19,-19,-27,-27,-27,-27,-23,-23,-23,-23,-26,-26,-26,-26,-33,-33,-33,-33,-34,-34,-34,-34,-34,-34,-34,-34,-44,-44,-44,-44,-39,-39,-39,-39,-41,-41,-41,-41,-46,-46,-46,-46,-41,-41,-41,-41,-42,-42,-42,-42,25
1144,6,6,6,6,1,1,1,1,7,7,7,7,1,1,1,1,-7,-7,-7,-7,4,4,4,4,-2,-2,-2,-2,2,2,2,2,8,8,8,8,-2,-2,-2,-2,1,1,1,1,3,3,3,3,15,15,15,15,11,11,11,11,0,0,0,0,-9,-9,-9,-9,3,3,3,3,-9,-9,-9,-9,1,1,1,1,-1,-1,-1,-1,-5,-5,-5,-5,-7,-7,-7,-7,-2,-2,-2,-2,8,8,8,8,16,16,16,16,25
1145,-3,-3,-3,-3,7,7,7,7,10,10,10,10,6,6,6,6,7,7,7,7,11,11,11,11,4,4,4,4,11,11,11,11,22,22,22,22,12,12,12,12,2,2,2,2,14,14,14,14,15,15,15,15,14,14,14,14,26,26,26,26,37,37,37,37,45,45,45,45,47,47,47,47,57,57,57,57,45,45,45,45,45,45,45,45,55,55,55,55,55,55,55,55,53,53,53,53,60,60,60,60,25
1146,-7,-7,-7,-7,-17,-17,-17,-17,-8,-8,-8,-8,1,1,1,1,3,3,3,3,10,10,10,10,21,21,21,21,9,9,9,9,-2,-2,-2,-2,8,8,8,8,-1,-1,-1,-1,6,6,6,6,15,15,15,15,4,4,4,4,4,4,4,4,14,14,14,14,15,15,15,15,11,11,11,11,3,3,3,3,-4,-4,-4,-4,0,0,0,0,4,4,4,4,15,15,15,15,8,8,8,8,15,15,15,15,25
1147,7,7,7,7,16,16,16,16,27,27,27,27,23,23,23,23,16,16,16,16,24,24,24,24,21,21,21,21,13,13,13,13,23,23,23,23,33,33,33,33,40,40,40,40,46,46,46,46,56,56,56,56,61,61,61,61,62,62,62,62,58,58,58,58,50,50,50,50,48,48,48,48,41,41,41,41,33,33,33,33,41,41,41,41,36,36,36,36,39,39,39,39,43,43,43,43,42,42,42,42,25
1148,3,3,3,3,-7,-7,-7,-7,-13,-13,-13,-13,-9,-9,-9,-9,-11,-11,-11,-11,-14,-14,-14,-14,-13,-13,-13,-13,-17,-17,-17,-17,-17,-17,-17,-17,-24,-24,-24,-24,-35,-35,-35,-35,-47,-47,-47,-47,-54,-54,-54,-54,-51,-51,-51,-51,-62,-62,-62,-62,-65,-65,-65,-65,-67,-67,-67,-67,-79,-79,-79,-79,-87,-87,-87,-87,-80,-80,-80,-80,-81,-81,-81,-81,-80,-80,-80,-80,-92,-92,-92,-92,-93,-93,-93,-93,-105,-105,-105,-105,25
1149,1,1,1,1,-5,-5,-5,-5,-8,-8,-8,-8,-16,-16,-16,-16,-5,-5,-5,-5,-15,-15,-15,-15,-23,-23,-23,-23,-25,-25,-25,-25,-32,-32,-32,-32,-36,-36,-36,-36,-46,-46,-46,-46,-47,-47,-47,-47,-39,-39,-39,-39,-41,-41,-41,-41,-52,-52,-52,-52,-40,-40,-40,-40,-28,-28,-28,-28,-23,-23,-23,-23,-28,-28,-28,-28,-33,-33,-33,-33,-34,-34,-34,-34,-30,-30,-30,-30,-38,-38,-38,-38,-27,-27,-27,-27,-25,-25,-25,-25,25
1150,8,8,8,8,1,1,1,1,-1,-1,-1,-1,11,11,11,11,0,0,0,0,8,8,8,8,5,5,5,5,15,15,15,15,15,15,15,15,19,19,19,19,10,10,10,10,4,4,4,4,2,2,2,2,8,8,8,8,20,20,20,20,9,9,9,9,2,2,2,2,14,14,14,14,17,17,17,17,5,5,5,5,12,12,12,12,20,20,20,20,20,20,20,20,11,11,11,11,14,14,14,14,25
1151,-3,-3,-3,-3,-14,-14,-14,-14,-26,-26,-26,-26,-31,-31,-31,-31,-37,-37,-37,-37,-41,-41,-41,-41,-36,-36,-36,-36,-24,-24,-24,-24,-28,-28,-28,-28,-23,-23,-23,-23,-25,-25,-25,-25,-26,-26,-26,-26,-38,-38,-38,-38,-31,-31,-31,-31,-27,-27,-27,-27,-16,-16,-16,-16,-26,-26,-26,-26,-33,-33,-33,-33,-27,-27,-27,-27,-28,-28,-28,-28,-34,-34,-34,-34,-31,-31,-31,-31,-37,-37,-37,-37,-47,-47,-47,-47,-50,-50,-50,-50,25
1152,-6,-6,-6,-6,-7,-7,-7,-7,-1,-1,-1,-1,-4,-4,-4,-4,-14,-14,-14,-14,-14,-14,-14,-14,-26,-26,-26,-26,-14,-14,-14,-14,-4,-4,-4,-4,4,4,4,4,2,2,2,2,-7,-7,-7,-7,-19,-19,-19,-19,-16,-16,-16,-16,-10,-10,-10,-10,-13,-13,-13,-13,-8,-8,-8,-8,-5,-5,-5,-5,-2,-2,-2,-2,9,9,9,9,13,13,13,13,18,18,18,18,25,25,25,25,19,19,19,19,25,25,25,25,25
1153,-8,-8,-8,-8,-7,-7,-7,-7,-15,-15,-15,-15,-12,-12,-12,-12,-17,-17,-17,-17,-26,-26,-26,-26,-34,-34,-34,-34,-38,-38,-38,-38,-44,-44,-44,-44,-53,-53,-53,-53,-45,-45,-45,-45,-45,-45,-45,-45,-33,-33,-33,-33,-37,-37,-37,-37,-31,-31,-31,-31,-26,-26,-26,-26,-16,-16,-16,-16,-23,-23,-23,-23,-24,-24,-24,-24,-26,-26,-26,-26,-30,-30,-30,-30,-22,-22,-22,-22,-28,-28,-28,-28,-29,-29,-29,-29,-39,-39,-39,-39,25
1154,-10,-10,-10,-10,-12,-12,-12,-12,-17,-17,-17,-17,-9,-9,-9,-9,-9,-9,-9,-9,-13,-13,-13,-13,-24,-24,-24,-24,-36,-36,-36,-36,-36,-36,-36,-36,-30,-30,-30,-30,-40,-40,-40,-40,-49,-49,-49,-49,-40,-40,-40,-40,-48,-48,-48,-48,-45,-45,-45,-45,-38,-38,-38,-38,-42,-42,-42,-42,-41,-41,-41,-41,-40,-40,-40,-40,-47,-47,-47,-47,-41,-41,-41,-41,-29,-29,-29,-29,-26,-26,-26,-26,-31,-31,-31,-31,-39,-39,-39,-39,25
